word	sentid	corpuspos	markers	list_len	prompt_len	wlen	surp	hs	dHs
summer	10	30	3	3	1	6	14.372060775756836	7.278785705566406	-1.416125774383545
.	10	31	3	3	1	1	3.8584156036376953	6.8989644050598145	0.3798213005065918
before	11	0	0	3	1	6	12.175455093383789	5.69603967666626	0.0
the	11	1	0	3	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	11	2	0	3	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	11	3	0	3	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	11	4	0	3	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	11	5	0	3	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	11	6	0	3	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	11	7	0	3	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	11	8	0	3	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	11	9	0	3	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	11	10	0	3	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	11	11	0	3	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	11	12	0	3	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	11	13	0	3	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	11	14	0	3	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	11	15	0	3	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
effort	11	16	1	3	1	6	21.68254280090332	4.381019115447998	3.462714195251465
,	11	17	1	3	1	1	3.3905210494995117	5.369872570037842	-0.9888534545898438
province	11	18	1	3	1	8	18.092655181884766	9.030046463012695	-3.6601738929748535
,	11	19	1	3	1	1	1.3403757810592651	3.6512064933776855	5.37883996963501
parcel	11	20	1	3	1	6	16.465662002563477	8.288037300109863	-4.636830806732178
.	11	21	1	3	1	1	7.20367431640625	2.7140421867370605	5.573995113372803
and	11	22	2	3	1	3	20.6273136138916	0.1766137331724167	2.537428453564644
the	11	23	2	3	1	3	2.874549150466919	7.634793281555176	-7.458179548382759
other	11	24	2	3	1	5	6.6875715255737305	10.176990509033203	-2.5421972274780273
:	11	25	2	3	1	1	7.782726287841797	9.361444473266602	0.8155460357666016
province	11	26	3	3	1	8	18.548736572265625	6.608414173126221	2.753030300140381
,	11	27	3	3	1	1	3.3579659461975098	6.5609283447265625	0.0474858283996582
effort	11	28	3	3	1	6	15.06586742401123	7.785889625549316	-1.224961280822754
,	11	29	3	3	1	1	1.328169345855713	4.360941410064697	3.424948215484619
parcel	11	30	3	3	1	6	16.35553550720215	8.401397705078125	-4.040456295013428
.	11	31	3	3	1	1	7.172848224639893	3.1395623683929443	5.261835336685181
before	12	0	0	3	1	6	12.175455093383789	5.69603967666626	0.0
the	12	1	0	3	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	12	2	0	3	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	12	3	0	3	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	12	4	0	3	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	12	5	0	3	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	12	6	0	3	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	12	7	0	3	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	12	8	0	3	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	12	9	0	3	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	12	10	0	3	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	12	11	0	3	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	12	12	0	3	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	12	13	0	3	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	12	14	0	3	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	12	15	0	3	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
acre	12	16	1	3	1	4	21.265403747558594	4.381019115447998	3.462714195251465
,	12	17	1	3	1	1	2.792553424835205	7.351513385772705	-2.970494270324707
fortune	12	18	1	3	1	7	16.2766170501709	7.147457122802734	0.2040562629699707
,	12	19	1	3	1	1	0.8456948399543762	3.686702013015747	3.4607551097869873
motive	12	20	1	3	1	6	19.64948844909668	6.064571380615234	-2.3778693675994873
.	12	21	1	3	1	1	6.12204647064209	3.7566354274749756	2.307935953140259
and	12	22	2	3	1	3	21.749353408813477	0.11754006147384644	3.639095366001129
the	12	23	2	3	1	3	3.1743175983428955	7.644629001617432	-7.527088940143585
other	12	24	2	3	1	5	6.6351470947265625	10.108492851257324	-2.4638638496398926
:	12	25	2	3	1	1	9.379291534423828	9.268141746520996	0.8403511047363281
fortune	12	26	3	3	1	7	13.815547943115234	6.422938346862793	2.845203399658203
,	12	27	3	3	1	1	2.794504165649414	6.541813373565674	-0.11887502670288086
acre	12	28	3	3	1	4	19.195987701416016	7.9585065841674805	-1.4166932106018066
,	12	29	3	3	1	1	1.0333006381988525	5.126752853393555	2.831753730773926
motive	12	30	3	3	1	6	19.448043823242188	6.856986045837402	-1.7302331924438477
.	12	31	3	3	1	1	6.631120204925537	3.192608594894409	3.664377450942993
before	13	0	0	3	1	6	12.175455093383789	5.69603967666626	0.0
the	13	1	0	3	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	13	2	0	3	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	13	3	0	3	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	13	4	0	3	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	13	5	0	3	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	13	6	0	3	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	13	7	0	3	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	13	8	0	3	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	13	9	0	3	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	13	10	0	3	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	13	11	0	3	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	13	12	0	3	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	13	13	0	3	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	13	14	0	3	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	13	15	0	3	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
motor	13	16	1	3	1	5	19.249820709228516	4.381019115447998	3.462714195251465
,	13	17	1	3	1	1	3.4251692295074463	9.650740623474121	-5.269721508026123
lawyer	13	18	1	3	1	6	13.30162239074707	8.738019943237305	0.9127206802368164
,	13	19	1	3	1	1	0.3819419741630554	1.6463340520858765	7.091685891151428
powder	13	20	1	3	1	6	15.585555076599121	7.509438991546631	-5.863104939460754
.	13	21	1	3	1	1	7.521137714385986	1.6507160663604736	5.858722925186157
and	13	22	2	3	1	3	20.964096069335938	0.1217227354645729	1.5289933308959007
the	13	23	2	3	1	3	3.3619384765625	7.974992275238037	-7.853269539773464
other	13	24	2	3	1	5	6.396824359893799	10.271987915039062	-2.2969956398010254
:	13	25	2	3	1	1	9.03105640411377	9.069483757019043	1.2025041580200195
motor	13	26	3	3	1	5	16.02842903137207	6.452081203460693	2.6174025535583496
,	13	27	3	3	1	1	4.119511604309082	9.413430213928223	-2.9613490104675293
powder	13	28	3	3	1	6	11.69067096710205	9.071897506713867	0.34153270721435547
,	13	29	3	3	1	1	0.5858252644538879	3.1083900928497314	5.963507413864136
lawyer	13	30	3	3	1	6	15.7880277633667	8.696065902709961	-5.5876758098602295
.	13	31	3	3	1	1	7.870367527008057	1.5604536533355713	7.13561224937439
before	14	0	0	3	1	6	12.175455093383789	5.69603967666626	0.0
the	14	1	0	3	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	14	2	0	3	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	14	3	0	3	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	14	4	0	3	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	14	5	0	3	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	14	6	0	3	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	14	7	0	3	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	14	8	0	3	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	14	9	0	3	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	14	10	0	3	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	14	11	0	3	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	14	12	0	3	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	14	13	0	3	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	14	14	0	3	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	14	15	0	3	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
orange	14	16	1	3	1	6	17.7479305267334	4.381019115447998	3.462714195251465
,	14	17	1	3	1	1	2.554190158843994	7.035491466522217	-2.6544723510742188
letter	14	18	1	3	1	6	14.016213417053223	6.455812454223633	0.579679012298584
,	14	19	1	3	1	1	1.2317719459533691	4.065944194793701	2.3898682594299316
acid	14	20	1	3	1	4	18.052717208862305	7.184154987335205	-3.118210792541504
.	14	21	1	3	1	1	6.361848831176758	4.433042049407959	2.751112937927246
and	14	22	2	3	1	3	18.31057357788086	0.19316993653774261	4.239872112870216
the	14	23	2	3	1	3	3.041834831237793	7.381701946258545	-7.188532009720802
other	14	24	2	3	1	5	6.428970813751221	9.781847953796387	-2.400146007537842
:	14	25	2	3	1	1	7.587644577026367	9.010909080505371	0.7709388732910156
orange	14	26	3	3	1	6	15.716654777526855	6.182835578918457	2.828073501586914
,	14	27	3	3	1	1	2.8447251319885254	7.060072898864746	-0.8772373199462891
letter	14	28	3	3	1	6	13.388587951660156	6.315850257873535	0.7442226409912109
,	14	29	3	3	1	1	0.9314595460891724	3.6280112266540527	2.6878390312194824
acid	14	30	3	3	1	4	17.76323127746582	6.246963024139404	-2.6189517974853516
.	14	31	3	3	1	1	5.422669410705566	4.754865646362305	1.4920973777770996
before	15	0	0	3	1	6	12.175455093383789	5.69603967666626	0.0
the	15	1	0	3	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	15	2	0	3	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	15	3	0	3	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	15	4	0	3	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	15	5	0	3	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	15	6	0	3	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	15	7	0	3	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	15	8	0	3	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	15	9	0	3	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	15	10	0	3	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	15	11	0	3	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	15	12	0	3	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	15	13	0	3	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	15	14	0	3	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	15	15	0	3	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
island	15	16	1	3	1	6	15.91109561920166	4.381019115447998	3.462714195251465
,	15	17	1	3	1	1	3.1266467571258545	7.400321960449219	-3.0193028450012207
theory	15	18	1	3	1	6	15.771471977233887	6.6850996017456055	0.7152223587036133
,	15	19	1	3	1	1	1.0964761972427368	3.2271058559417725	3.457993745803833
person	15	20	1	3	1	6	15.083500862121582	7.137628555297852	-3.910522699356079
.	15	21	1	3	1	1	5.952767372131348	5.265625	1.8720035552978516
and	15	22	2	3	1	3	19.96292495727539	0.14452148973941803	5.121103510260582
the	15	23	2	3	1	3	3.0541787147521973	8.31606388092041	-8.171542391180992
other	15	24	2	3	1	5	7.240281105041504	10.388246536254883	-2.0721826553344727
:	15	25	2	3	1	1	6.739832401275635	9.408968925476074	0.9792776107788086
theory	15	26	3	3	1	6	14.27673625946045	6.510600566864014	2.8983683586120605
,	15	27	3	3	1	1	3.397862672805786	5.21750020980835	1.293100357055664
island	15	28	3	3	1	6	16.36699676513672	9.220868110656738	-4.003367900848389
,	15	29	3	3	1	1	1.2395896911621094	4.709725856781006	4.511142253875732
person	15	30	3	3	1	6	14.97829532623291	7.573283672332764	-2.863557815551758
.	15	31	3	3	1	1	5.003968238830566	5.244034290313721	2.329249382019043
before	16	0	0	3	1	6	12.175455093383789	5.69603967666626	0.0
the	16	1	0	3	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	16	2	0	3	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	16	3	0	3	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	16	4	0	3	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	16	5	0	3	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	16	6	0	3	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	16	7	0	3	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	16	8	0	3	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	16	9	0	3	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	16	10	0	3	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	16	11	0	3	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	16	12	0	3	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	16	13	0	3	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	16	14	0	3	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	16	15	0	3	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
dragon	16	16	1	3	1	6	17.327898025512695	4.381019115447998	3.462714195251465
,	16	17	1	3	1	1	4.132297992706299	8.3515625	-3.970543384552002
pillow	16	18	1	3	1	6	15.546992301940918	7.460191249847412	0.8913712501525879
,	16	19	1	3	1	1	0.6076187491416931	3.037686586380005	4.422504663467407
aspect	16	20	1	3	1	6	15.687082290649414	7.702698230743408	-4.665011644363403
.	16	21	1	3	1	1	6.096811294555664	3.0727524757385254	4.629945755004883
and	16	22	2	3	1	3	22.515533447265625	0.1005343422293663	2.972218133509159
the	16	23	2	3	1	3	3.1958091259002686	7.817225933074951	-7.716691590845585
other	16	24	2	3	1	5	6.514945030212402	10.078533172607422	-2.2613072395324707
:	16	25	2	3	1	1	9.249942779541016	8.825387954711914	1.2531452178955078
aspect	16	26	3	3	1	6	15.747904777526855	6.266676902770996	2.558711051940918
,	16	27	3	3	1	1	4.2837934494018555	7.348672866821289	-1.081995964050293
dragon	16	28	3	3	1	6	15.46324348449707	9.835046768188477	-2.4863739013671875
,	16	29	3	3	1	1	1.1503183841705322	5.122120380401611	4.712926387786865
pillow	16	30	3	3	1	6	15.408866882324219	9.146323204040527	-4.024202823638916
.	16	31	3	3	1	1	5.468629837036133	3.237705707550049	5.9086174964904785
before	17	0	0	3	1	6	12.175455093383789	5.69603967666626	0.0
the	17	1	0	3	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	17	2	0	3	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	17	3	0	3	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	17	4	0	3	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	17	5	0	3	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	17	6	0	3	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	17	7	0	3	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	17	8	0	3	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	17	9	0	3	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	17	10	0	3	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	17	11	0	3	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	17	12	0	3	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	17	13	0	3	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	17	14	0	3	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	17	15	0	3	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
writing	17	16	1	3	1	7	12.685880661010742	4.381019115447998	3.462714195251465
,	17	17	1	3	1	1	2.9152586460113525	5.170507907867432	-0.7894887924194336
pocket	17	18	1	3	1	6	14.863054275512695	2.64133882522583	2.5291690826416016
,	17	19	1	3	1	1	2.9459457397460938	7.871975898742676	-5.230637073516846
training	17	20	1	3	1	8	14.296348571777344	8.651022911071777	-0.7790470123291016
.	17	21	1	3	1	1	7.309839248657227	2.017486333847046	6.6335365772247314
and	17	22	2	3	1	3	19.002904891967773	0.2111200988292694	1.8063662350177765
the	17	23	2	3	1	3	3.2305984497070312	7.433703899383545	-7.2225838005542755
other	17	24	2	3	1	5	6.457332134246826	10.090680122375488	-2.6569762229919434
:	17	25	2	3	1	1	7.209131717681885	9.154078483581543	0.9366016387939453
writing	17	26	3	3	1	7	12.373238563537598	6.398990154266357	2.7550883293151855
,	17	27	3	3	1	1	3.9808876514434814	5.7011308670043945	0.6978592872619629
training	17	28	3	3	1	8	12.068952560424805	7.542242050170898	-1.841111183166504
,	17	29	3	3	1	1	1.035812497138977	3.5462822914123535	3.995959758758545
pocket	17	30	3	3	1	6	13.982162475585938	8.197473526000977	-4.651191234588623
.	17	31	3	3	1	1	6.945735454559326	8.187231063842773	0.010242462158203125
before	18	0	0	3	1	6	12.175455093383789	5.69603967666626	0.0
the	18	1	0	3	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	18	2	0	3	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	18	3	0	3	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	18	4	0	3	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	18	5	0	3	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	18	6	0	3	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	18	7	0	3	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	18	8	0	3	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	18	9	0	3	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	18	10	0	3	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	18	11	0	3	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	18	12	0	3	1	1	2.9660675525665283	5.659689903259277	-0.8162569999694824
one	18	13	0	3	1	3	27.016033172607422	0.22724972665309906	5.432440176606178
was	18	14	0	3	1	3	6.645137310028076	7.659034252166748	-7.431784525513649
:	18	15	0	3	1	1	7.532893657684326	7.843733310699463	-0.18469905853271484
sailor	18	16	1	3	1	6	19.837413787841797	4.381019115447998	3.462714195251465
,	18	17	1	3	1	1	2.372889280319214	6.084949016571045	-1.7039299011230469
matter	18	18	1	3	1	6	17.79508399963379	7.859638214111328	-1.7746891975402832
,	18	19	1	3	1	1	0.6617655754089355	3.0729172229766846	4.7867209911346436
darkness	18	20	1	3	1	8	13.94047737121582	8.126286506652832	-5.0533692836761475
.	18	21	1	3	1	1	6.4101104736328125	1.9410909414291382	6.185195565223694
and	18	22	2	3	1	3	20.86213493347168	0.15228065848350525	1.788810282945633
the	18	23	2	3	1	3	3.5731799602508545	8.186898231506348	-8.034617573022842
other	18	24	2	3	1	5	6.776134967803955	10.339826583862305	-2.152928352355957
:	18	25	2	3	1	1	8.466389656066895	9.023462295532227	1.3163642883300781
sailor	18	26	3	3	1	6	17.572938919067383	6.400723934173584	2.6227383613586426
,	18	27	3	3	1	1	2.7964224815368652	6.476016521453857	-0.07529258728027344
darkness	18	28	3	3	1	8	12.814427375793457	8.35910415649414	-1.8830876350402832
,	18	29	3	3	1	1	0.6028765439987183	2.7731783390045166	5.585925817489624
matter	18	30	3	3	1	6	14.764280319213867	8.074109077453613	-5.300930738449097
.	18	31	3	3	1	1	5.523014545440674	2.307302951812744	5.766806125640869
